x_nm,y_nm,z_nm,V
-163.636363636364,-115.151515151515,35,-0.466756049830905
-163.636363636364,-111.111111111111,35,-0.454141559767636
-163.636363636364,-107.070707070707,35,-0.439707204993253
-163.636363636364,-103.030303030303,35,-0.425973596938286
-163.636363636364,-98.989898989899,35,-0.412940735602736
-163.636363636364,-94.949494949495,35,-0.400608620986602
-163.636363636364,-90.9090909090909,35,-0.388926108990307
-163.636363636364,-86.8686868686869,35,-0.377716298575983
-163.636363636364,-82.8282828282828,35,-0.366990195067326
-163.636363636364,-78.7878787878788,35,-0.356747798464336
-163.636363636364,-74.7474747474748,35,-0.347253370552916
-163.636363636364,-70.7070707070707,35,-0.338454299464488
-163.636363636364,-66.6666666666667,35,-0.330285167210208
-163.636363636364,-62.6262626262626,35,-0.322745973790076
-163.636363636364,-58.5858585858586,35,-0.315836719204092
-163.636363636364,-54.5454545454546,35,-0.309703550552469
-163.636363636364,-50.5050505050505,35,-0.304318233064023
-163.636363636364,-46.4646464646465,35,-0.299657393403708
-163.636363636364,-42.4242424242424,35,-0.295842720115418
-163.636363636364,-38.3838383838384,35,-0.292951266799438
-163.636363636364,-34.3434343434343,35,-0.290323774929013
-163.636363636364,-30.3030303030303,35,-0.287960244504143
-163.636363636364,-26.2626262626263,35,-0.285860675524827
-163.636363636364,-22.2222222222222,35,-0.283928449672919
-163.636363636364,-18.1818181818182,35,-0.282149583235524
-163.636363636364,-14.1414141414141,35,-0.280869518451531
-163.636363636364,-10.1010101010101,35,-0.280088255320939
-163.636363636364,-6.06060606060606,35,-0.279828746725045
-163.636363636364,-2.02020202020202,35,-0.279774858155033
-163.636363636364,2.02020202020202,35,-0.27983355911478
-163.636363636364,6.06060606060606,35,-0.280004849604284
-163.636363636364,10.1010101010101,35,-0.280288729623546
-163.636363636364,14.1414141414141,35,-0.280887118070068
-163.636363636364,18.1818181818182,35,-0.28200122285353
-163.636363636364,22.2222222222222,35,-0.283590140031708
-163.636363636364,26.2626262626263,35,-0.2856213888312
-163.636363636364,30.3030303030303,35,-0.287784382003641
-163.636363636364,34.3434343434343,35,-0.290231811572826
-163.636363636364,38.3838383838384,35,-0.292963677538757
-163.636363636364,42.4242424242424,35,-0.295979979901432
-163.636363636364,46.4646464646465,35,-0.299441721087857
-163.636363636364,50.5050505050505,35,-0.304093519050097
-163.636363636364,54.5454545454545,35,-0.309440993459622
-163.636363636364,58.5858585858586,35,-0.315484144316433
-163.636363636364,62.6262626262626,35,-0.322333632984862
-163.636363636364,66.6666666666667,35,-0.32996907357258
-163.636363636364,70.7070707070707,35,-0.338274682773193
-163.636363636364,74.7474747474748,35,-0.347250460586702
-163.636363636364,78.7878787878788,35,-0.356896407013106
-163.636363636364,82.8282828282828,35,-0.367271263182708
-163.636363636364,86.8686868686869,35,-0.378117116001807
-163.636363636364,90.9090909090909,35,-0.389390274843012
-163.636363636364,94.949494949495,35,-0.401060235312245
-163.636363636364,98.989898989899,35,-0.413173403392253
-163.636363636364,103.030303030303,35,-0.425893548058769
-163.636363636364,107.070707070707,35,-0.439220669311792
-163.636363636364,111.111111111111,35,-0.453154767151323
-163.636363636364,115.151515151515,35,-0.466942410804653
-163.636363636364,119.191919191919,35,-0.479397488471954
-163.636363636364,123.232323232323,35,-0.491997624658595
-163.636363636364,127.272727272727,35,-0.504742819364579
-163.636363636364,131.313131313131,35,-0.517633072589906
-163.636363636364,135.353535353535,35,-0.530682119833484
-163.636363636364,139.393939393939,35,-0.54378986004403
-163.636363636364,143.434343434343,35,-0.556915195495441
-163.636363636364,147.474747474747,35,-0.570058126187719
-163.636363636364,151.515151515152,35,-0.583218652120861
-163.636363636364,155.555555555556,35,-0.596829001584884
-163.636363636364,159.59595959596,35,-0.611013889716457
-163.636363636364,163.636363636364,35,-0.625585784854456
-163.636363636364,167.676767676768,35,-0.640544686998881
-163.636363636364,171.717171717172,35,-0.655890596149733
-163.636363636364,175.757575757576,35,-0.670996839865556
-163.636363636364,179.79797979798,35,-0.686027239336244
-163.636363636364,183.838383838384,35,-0.7013093252453
-163.636363636364,187.878787878788,35,-0.716843097592724
-163.636363636364,191.919191919192,35,-0.734406612028389
-163.636363636364,195.959595959596,35,-0.751862109496209
-163.636363636364,200,35,-0.768995145552727
-159.59595959596,-200,35,-0.78264296680212
-159.59595959596,-195.959595959596,35,-0.765505758694203
-159.59595959596,-191.919191919192,35,-0.748675641263952
-159.59595959596,-187.878787878788,35,-0.732152614511364
-159.59595959596,-183.838383838384,35,-0.715936678436442
-159.59595959596,-179.79797979798,35,-0.700027833039184
-159.59595959596,-175.757575757576,35,-0.684244827924079
-159.59595959596,-171.717171717172,35,-0.668503489156429
-159.59595959596,-167.676767676768,35,-0.653019474780806
-159.59595959596,-163.636363636364,35,-0.637967930283926
-159.59595959596,-159.59595959596,35,-0.623342541019121
-159.59595959596,-155.555555555556,35,-0.609043345144731
-159.59595959596,-151.515151515152,35,-0.595070342660756
-159.59595959596,-147.474747474747,35,-0.581423533567196
-159.59595959596,-143.434343434343,35,-0.56810291786405
-159.59595959596,-139.393939393939,35,-0.55523150280395
-159.59595959596,-135.353535353535,35,-0.542419098994458
-159.59595959596,-131.313131313131,35,-0.529600382777451
-159.59595959596,-127.272727272727,35,-0.516682762559383
-159.59595959596,-123.232323232323,35,-0.503722243341577
-159.59595959596,-119.191919191919,35,-0.490933668014337
-159.59595959596,-115.151515151515,35,-0.478317036577662
-159.59595959596,-111.111111111111,35,-0.465872349031552
-159.59595959596,-107.070707070707,35,-0.452172290919547
-159.59595959596,-103.030303030303,35,-0.438013925004127
-159.59595959596,-98.989898989899,35,-0.424556305808123
-159.59595959596,-94.949494949495,35,-0.411799433331535
-159.59595959596,-90.9090909090909,35,-0.399730498994454
-159.59595959596,-86.8686868686869,35,-0.388150745326466
-159.59595959596,-82.8282828282828,35,-0.377054698564144
-159.59595959596,-78.7878787878788,35,-0.366442358707489
-159.59595959596,-74.7474747474748,35,-0.356342371358196
-159.59595959596,-70.7070707070707,35,-0.34694158285131
-159.59595959596,-66.6666666666667,35,-0.338170733178572
-159.59595959596,-62.6262626262626,35,-0.330029822339982
-159.59595959596,-58.5858585858586,35,-0.322527097812682
-159.59595959596,-54.5454545454545,35,-0.315733133895399
-159.59595959596,-50.5050505050505,35,-0.309663647806248
-159.59595959596,-46.4646464646465,35,-0.304318639545226
-159.59595959596,-42.4242424242424,35,-0.299698109112335
-159.59595959596,-38.3838383838384,35,-0.296211717218372
-159.59595959596,-34.3434343434343,35,-0.293303518729045
-159.59595959596,-30.3030303030303,35,-0.290659281685273
-159.59595959596,-26.2626262626263,35,-0.288279006087057
-159.59595959596,-22.2222222222222,35,-0.285921426740603
-159.59595959596,-18.1818181818182,35,-0.283995792120129
-159.59595959596,-14.1414141414141,35,-0.282568959153057
-159.59595959596,-10.1010101010101,35,-0.281640927839387
-159.59595959596,-6.06060606060606,35,-0.28121472788745
-159.59595959596,-2.02020202020202,35,-0.281174480439797
-159.59595959596,2.02020202020202,35,-0.281246822521902
-159.59595959596,6.06060606060606,35,-0.281431754133765
-159.59595959596,10.1010101010101,35,-0.281771179349222
-159.59595959596,14.1414141414141,35,-0.282586317097288
-159.59595959596,18.1818181818182,35,-0.28387626724007
-159.59595959596,22.2222222222222,35,-0.285641029777569
-159.59595959596,26.2626262626263,35,-0.287880604709785
-159.59595959596,30.3030303030303,35,-0.29042565950126
-159.59595959596,34.3434343434343,35,-0.293178764491997
-159.59595959596,38.3838383838384,35,-0.296216305879479
-159.59595959596,42.4242424242424,35,-0.299538283663706
-159.59595959596,46.4646464646465,35,-0.304020193917795
-159.59595959596,50.5050505050505,35,-0.309372737295617
-159.59595959596,54.5454545454545,35,-0.315420957120724
-159.59595959596,58.5858585858586,35,-0.322164853393116
-159.59595959596,62.6262626262626,35,-0.329604426112793
-159.59595959596,66.6666666666667,35,-0.337849221043006
-159.59595959596,70.7070707070707,35,-0.346767445412746
-159.59595959596,74.7474747474748,35,-0.356355838395382
-159.59595959596,78.7878787878788,35,-0.36660767913464
-159.59595959596,82.8282828282828,35,-0.377356842957759
-159.59595959596,86.8686868686869,35,-0.388533312802982
-159.59595959596,90.9090909090909,35,-0.40013708867031
-159.59595959596,94.949494949495,35,-0.412168170559742
-159.59595959596,98.989898989899,35,-0.424694961870971
-159.59595959596,103.030303030303,35,-0.437831889990916
-159.59595959596,107.070707070707,35,-0.451575794697369
-159.59595959596,111.111111111111,35,-0.465926675990329
-159.59595959596,115.151515151515,35,-0.47840612975687
-159.59595959596,119.191919191919,35,-0.490942999607532
-159.59595959596,123.232323232323,35,-0.503624927977536
-159.59595959596,127.272727272727,35,-0.516451914866881
-159.59595959596,131.313131313131,35,-0.529423960275568
-159.59595959596,135.353535353535,35,-0.542541064203597
-159.59595959596,139.393939393939,35,-0.555742496025964
-159.59595959596,143.434343434343,35,-0.568961288583476
-159.59595959596,147.474747474747,35,-0.582197676381854
-159.59595959596,151.515151515152,35,-0.595521672983223
-159.59595959596,155.555555555556,35,-0.60967655185513
-159.59595959596,159.59595959596,35,-0.624218437733463
-159.59595959596,163.636363636364,35,-0.639147330618222
-159.59595959596,167.676767676768,35,-0.654463230509408
-159.59595959596,171.717171717172,35,-0.67016613740702
-159.59595959596,175.757575757576,35,-0.686169392014172
-159.59595959596,179.79797979798,35,-0.701361068804273
-159.59595959596,183.838383838384,35,-0.716804432032742
-159.59595959596,187.878787878788,35,-0.734085447814502
-159.59595959596,191.919191919192,35,-0.751353567442701
-159.59595959596,195.959595959596,35,-0.768299225659598
-159.59595959596,200,35,-0.784922422465193
-155.555555555556,-200,35,-0.79935092349515
-155.555555555556,-195.959595959596,35,-0.781606226456485
-155.555555555556,-191.919191919192,35,-0.764224658959
-155.555555555556,-187.878787878788,35,-0.747482083177796
-155.555555555556,-183.838383838384,35,-0.731046598074257
-155.555555555556,-179.79797979798,35,-0.714918203648383
-155.555555555556,-175.757575757576,35,-0.699042616262291
-155.555555555556,-171.717171717172,35,-0.682988078095049
-155.555555555556,-167.676767676768,35,-0.667239132611952
-155.555555555556,-163.636363636364,35,-0.651954126408222
-155.555555555556,-159.59595959596,35,-0.636995313594906
-155.555555555556,-155.555555555556,35,-0.622362694172005
-155.555555555556,-151.515151515152,35,-0.608056268139519
-155.555555555556,-147.474747474747,35,-0.594076035497448
-155.555555555556,-143.434343434343,35,-0.580421996245791
-155.555555555556,-139.393939393939,35,-0.567187564195395
-155.555555555556,-135.353535353535,35,-0.554346560379263
-155.555555555556,-131.313131313131,35,-0.541499244155616
-155.555555555556,-127.272727272727,35,-0.528392346612796
-155.555555555556,-123.232323232323,35,-0.51540739555561
-155.555555555556,-119.191919191919,35,-0.502594388388989
-155.555555555556,-115.151515151515,35,-0.489953325112933
-155.555555555556,-111.111111111111,35,-0.477484205727443
-155.555555555556,-107.070707070707,35,-0.464981287254596
-155.555555555556,-103.030303030303,35,-0.450398163478722
-155.555555555556,-98.989898989899,35,-0.436515786422265
-155.555555555556,-94.949494949495,35,-0.423434509551702
-155.555555555556,-90.9090909090909,35,-0.411001105724383
-155.555555555556,-86.8686868686869,35,-0.39905140880273
-155.555555555556,-82.8282828282828,35,-0.387585418786744
-155.555555555556,-78.7878787878788,35,-0.376603135676425
-155.555555555556,-74.7474747474748,35,-0.366104559471771
-155.555555555556,-70.7070707070707,35,-0.356114651404761
-155.555555555556,-66.6666666666667,35,-0.346742084313565
-155.555555555556,-62.6262626262626,35,-0.337999456056518
-155.555555555556,-58.5858585858586,35,-0.329808053468677
-155.555555555556,-54.5454545454545,35,-0.322329920950689
-155.555555555556,-50.5050505050505,35,-0.315576266260831
-155.555555555556,-46.4646464646465,35,-0.309547089399103
-155.555555555556,-42.4242424242424,35,-0.304242390365506
-155.555555555556,-38.3838383838384,35,-0.299730648055407
-155.555555555556,-34.3434343434343,35,-0.29654174294718
-155.555555555556,-30.3030303030303,35,-0.293616799284507
-155.555555555556,-26.2626262626263,35,-0.290820470580512
-155.555555555556,-22.2222222222222,35,-0.288249266123558
-155.555555555556,-18.1818181818182,35,-0.286176863320006
-155.555555555556,-14.1414141414141,35,-0.284603262169855
-155.555555555556,-10.1010101010101,35,-0.283528462673105
-155.555555555556,-6.06060606060606,35,-0.282952464829757
-155.555555555556,-2.02020202020202,35,-0.282850918534861
-155.555555555556,2.02020202020202,35,-0.282936901739325
-155.555555555556,6.06060606060606,35,-0.283135474473547
-155.555555555556,10.1010101010101,35,-0.283639062278148
-155.555555555556,14.1414141414141,35,-0.284630045385534
-155.555555555556,18.1818181818182,35,-0.286095840887637
-155.555555555556,22.2222222222222,35,-0.288036448784456
-155.555555555556,26.2626262626263,35,-0.290451869075992
-155.555555555556,30.3030303030303,35,-0.293327619165783
-155.555555555556,34.3434343434343,35,-0.296386399578072
-155.555555555556,38.3838383838384,35,-0.299729616387106
-155.555555555556,42.4242424242424,35,-0.303829605139627
-155.555555555556,46.4646464646465,35,-0.309187217485746
-155.555555555556,50.5050505050505,35,-0.315240506279149
-155.555555555556,54.5454545454545,35,-0.321989471519838
-155.555555555556,58.5858585858586,35,-0.329434113207812
-155.555555555556,62.6262626262626,35,-0.337574431343071
-155.555555555556,66.6666666666667,35,-0.346418260519753
-155.555555555556,70.7070707070707,35,-0.35594910005862
-155.555555555556,74.7474747474748,35,-0.366150108210383
-155.555555555556,78.7878787878788,35,-0.376828512551417
-155.555555555556,82.8282828282828,35,-0.387908293400659
-155.555555555556,86.8686868686869,35,-0.399415380272006
-155.555555555556,90.9090909090909,35,-0.411349773165457
-155.555555555556,94.949494949495,35,-0.423711472081014
-155.555555555556,98.989898989899,35,-0.436530718049574
-155.555555555556,103.030303030303,35,-0.450084429622948
-155.555555555556,107.070707070707,35,-0.46424511778283
-155.555555555556,111.111111111111,35,-0.477470308895311
-155.555555555556,115.151515151515,35,-0.489943912409992
-155.555555555556,119.191919191919,35,-0.502562574444015
-155.555555555556,123.232323232323,35,-0.51532629499738
-155.555555555556,127.272727272727,35,-0.528235074070087
-155.555555555556,131.313131313131,35,-0.541288911662135
-155.555555555556,135.353535353535,35,-0.554487807773525
-155.555555555556,139.393939393939,35,-0.567804459798982
-155.555555555556,143.434343434343,35,-0.581116709462595
-155.555555555556,147.474747474747,35,-0.594446554367073
-155.555555555556,151.515151515152,35,-0.608288613480493
-155.555555555556,155.555555555556,35,-0.62280049009916
-155.555555555556,159.59595959596,35,-0.637699373724253
-155.555555555556,163.636363636364,35,-0.652985264355774
-155.555555555556,167.676767676768,35,-0.66865816199372
-155.555555555556,171.717171717172,35,-0.684718066638094
-155.555555555556,175.757575757576,35,-0.701164978288893
-155.555555555556,179.79797979798,35,-0.717237807901302
-155.555555555556,183.838383838384,35,-0.7342472987848
-155.555555555556,187.878787878788,35,-0.751328040573377
-155.555555555556,191.919191919192,35,-0.768086320950653
-155.555555555556,195.959595959596,35,-0.784522139916627
-155.555555555556,200,35,-0.800635497471299
-151.515151515152,-200,35,-0.816199999833569
-151.515151515152,-195.959595959596,35,-0.799545854499165
-151.515151515152,-191.919191919192,35,-0.782374939129092
-151.515151515152,-187.878787878788,35,-0.764687253723347
-151.515151515152,-183.838383838384,35,-0.746488430629766
-151.515151515152,-179.79797979798,35,-0.730140487175274
-151.515151515152,-175.757575757576,35,-0.714099634398447
-151.515151515152,-171.717171717172,35,-0.697872986497228
-151.515151515152,-167.676767676768,35,-0.681907492302509
-151.515151515152,-163.636363636364,35,-0.666289062550268
-151.515151515152,-159.59595959596,35,-0.650996826188442
-151.515151515152,-155.555555555556,35,-0.63603078321703
-151.515151515152,-151.515151515152,35,-0.621390933636033
-151.515151515152,-147.474747474747,35,-0.60707727744545
-151.515151515152,-143.434343434343,35,-0.593089814645283
-151.515151515152,-139.393939393939,35,-0.57942854523553
-151.515151515152,-135.353535353535,35,-0.566389722057671
-151.515151515152,-131.313131313131,35,-0.553358559241855
-151.515151515152,-127.272727272727,35,-0.540177232454723
-151.515151515152,-123.232323232323,35,-0.527167849558156
-151.515151515152,-119.191919191919,35,-0.514330410552155
-151.515151515152,-115.151515151515,35,-0.501664915436719
-151.515151515152,-111.111111111111,35,-0.489171364211848
-151.515151515152,-107.070707070707,35,-0.476849756877543
-151.515151515152,-103.030303030303,35,-0.463126312362074
-151.515151515152,-98.989898989899,35,-0.448828330247728
-151.515151515152,-94.949494949495,35,-0.435541276261078
-151.515151515152,-90.9090909090909,35,-0.422737929180094
-151.515151515152,-86.8686868686869,35,-0.410418289004777
-151.515151515152,-82.8282828282828,35,-0.398582355735126
-151.515151515152,-78.7878787878788,35,-0.387230129371142
-151.515151515152,-74.7474747474748,35,-0.376361609912825
-151.515151515152,-70.7070707070707,35,-0.36597350512484
-151.515151515152,-66.6666666666667,35,-0.355999220615187
-151.515151515152,-62.6262626262626,35,-0.346542991783855
-151.515151515152,-58.5858585858586,35,-0.337656212837031
-151.515151515152,-54.5454545454545,35,-0.329493911718336
-151.515151515152,-50.5050505050505,35,-0.322056088427772
-151.515151515152,-46.4646464646465,35,-0.315342742965339
-151.515151515152,-42.4242424242424,35,-0.309353875331036
-151.515151515152,-38.3838383838384,35,-0.304089485524863
-151.515151515152,-34.3434343434343,35,-0.300038447583416
-151.515151515152,-30.3030303030303,35,-0.296832797301842
-151.515151515152,-26.2626262626263,35,-0.293629940461816
-151.515151515152,-22.2222222222222,35,-0.290911967821783
-151.515151515152,-18.1818181818182,35,-0.288692796835152
-151.515151515152,-14.1414141414141,35,-0.286972427501922
-151.515151515152,-10.1010101010101,35,-0.285750859822094
-151.515151515152,-6.06060606060606,35,-0.285028093795667
-151.515151515152,-2.02020202020202,35,-0.284804129422642
-151.515151515152,2.02020202020202,35,-0.284903796767048
-151.515151515152,6.06060606060606,35,-0.28515945839611
-151.515151515152,10.1010101010101,35,-0.2858514744681
-151.515151515152,14.1414141414141,35,-0.287018302934807
-151.515151515152,18.1818181818182,35,-0.28865994379623
-151.515151515152,22.2222222222222,35,-0.29077639705237
-151.515151515152,26.2626262626263,35,-0.293367662703227
-151.515151515152,30.3030303030303,35,-0.296433740748801
-151.515151515152,34.3434343434343,35,-0.299854716831053
-151.515151515152,38.3838383838384,35,-0.303521752715595
-151.515151515152,42.4242424242424,35,-0.30888443403001
-151.515151515152,46.4646464646465,35,-0.31494279179171
-151.515151515152,50.5050505050505,35,-0.321696826000695
-151.515151515152,54.5454545454545,35,-0.329146536656965
-151.515151515152,58.5858585858586,35,-0.33729192376052
-151.515151515152,62.6262626262626,35,-0.346132987311361
-151.515151515152,66.6666666666667,35,-0.355669727309486
-151.515151515152,70.7070707070707,35,-0.365819646710813
-151.515151515152,74.7474747474748,35,-0.376532124782782
-151.515151515152,78.7878787878788,35,-0.387515216636043
-151.515151515152,82.8282828282828,35,-0.398925614511409
-151.515151515152,86.8686868686869,35,-0.410763318408879
-151.515151515152,90.9090909090909,35,-0.423028328328454
-151.515151515152,94.949494949495,35,-0.435720644270134
-151.515151515152,98.989898989899,35,-0.448840266233919
-151.515151515152,103.030303030303,35,-0.462651166954863
-151.515151515152,107.070707070707,35,-0.476590025887275
-151.515151515152,111.111111111111,35,-0.489000363065976
-151.515151515152,115.151515151515,35,-0.501555758764018
-151.515151515152,119.191919191919,35,-0.514256212981402
-151.515151515152,123.232323232323,35,-0.527101725718128
-151.515151515152,127.272727272727,35,-0.540092296974196
-151.515151515152,131.313131313131,35,-0.553227926749606
-151.515151515152,135.353535353535,35,-0.566508615044357
-151.515151515152,139.393939393939,35,-0.579934361858451
-151.515151515152,143.434343434343,35,-0.593381458132796
-151.515151515152,147.474747474747,35,-0.606850074592545
-151.515151515152,151.515151515152,35,-0.621331941951547
-151.515151515152,155.555555555556,35,-0.636200816316974
-151.515151515152,159.59595959596,35,-0.651456697688829
-151.515151515152,163.636363636364,35,-0.66709958606711
-151.515151515152,167.676767676768,35,-0.683129481451818
-151.515151515152,171.717171717172,35,-0.699644794994574
-151.515151515152,175.757575757576,35,-0.716547346119051
-151.515151515152,179.79797979798,35,-0.733983476314307
-151.515151515152,183.838383838384,35,-0.751736286462768
-151.515151515152,187.878787878788,35,-0.768356431425893
-151.515151515152,191.919191919192,35,-0.784604872552245
-151.515151515152,195.959595959596,35,-0.800530852267296
-151.515151515152,200,35,-0.816134370571044
-147.474747474747,-200,35,-0.832215632446817
-147.474747474747,-195.959595959596,35,-0.816652038816677
-147.474747474747,-191.919191919192,35,-0.800571675150865
-147.474747474747,-187.878787878788,35,-0.783974541449384
-147.474747474747,-183.838383838384,35,-0.766860637712231
-147.474747474747,-179.79797979798,35,-0.749229963939409
-147.474747474747,-175.757575757576,35,-0.731082520130914
-147.474747474747,-171.717171717172,35,-0.713203248972285
-147.474747474747,-167.676767676768,35,-0.696924592010818
-147.474747474747,-163.636363636364,35,-0.680972738710065
-147.474747474747,-159.59595959596,35,-0.665347078799728
-147.474747474747,-155.555555555556,35,-0.650047612279805
-147.474747474747,-151.515151515152,35,-0.635074339150297
-147.474747474747,-147.474747474748,35,-0.620427259411204
-147.474747474747,-143.434343434343,35,-0.606106373062525
-147.474747474747,-139.393939393939,35,-0.592111680104261
-147.474747474747,-135.353535353535,35,-0.578548584029681
-147.474747474747,-131.313131313131,35,-0.565243178711677
-147.474747474747,-127.272727272727,35,-0.552037420085165
-147.474747474747,-123.232323232323,35,-0.539003605349218
-147.474747474747,-119.191919191919,35,-0.526141734503837
-147.474747474747,-115.151515151515,35,-0.51345180754902
-147.474747474747,-111.111111111111,35,-0.50093382448477
-147.474747474747,-107.070707070707,35,-0.488587785311084
-147.474747474747,-103.030303030303,35,-0.47619837165418
-147.474747474747,-98.989898989899,35,-0.46177125693655
-147.474747474747,-94.949494949495,35,-0.448114259696236
-147.474747474747,-90.9090909090909,35,-0.434940969361587
-147.474747474747,-86.8686868686869,35,-0.422251385932606
-147.474747474747,-82.8282828282828,35,-0.41004550940929
-147.474747474747,-78.7878787878788,35,-0.398323339791642
-147.474747474747,-74.7474747474748,35,-0.38708487707966
-147.474747474747,-70.7070707070707,35,-0.376330121273344
-147.474747474747,-66.6666666666667,35,-0.365937948840935
-147.474747474747,-62.6262626262626,35,-0.355642523465274
-147.474747474747,-58.5858585858586,35,-0.346071575917743
-147.474747474747,-54.5454545454545,35,-0.337225106198343
-147.474747474747,-50.5050505050505,35,-0.329103114307073
-147.474747474747,-46.4646464646465,35,-0.321705600243933
-147.474747474747,-42.4242424242424,35,-0.315032564008924
-147.474747474747,-38.3838383838384,35,-0.309084005602045
-147.474747474747,-34.3434343434343,35,-0.303859925023297
-147.474747474748,-30.3030303030303,35,-0.300137815134903
-147.474747474747,-26.2626262626263,35,-0.296774272658391
-147.474747474747,-22.2222222222222,35,-0.293909531835279
-147.474747474747,-18.1818181818182,35,-0.291543592665569
-147.474747474748,-14.1414141414141,35,-0.289676455149261
-147.474747474748,-10.1010101010101,35,-0.288308119286354
-147.474747474747,-6.06060606060606,35,-0.287438585076848
-147.474747474747,-2.02020202020202,35,-0.287067852520744
-147.474747474747,2.02020202020202,35,-0.28714750760507
-147.474747474747,6.06060606060606,35,-0.287540554487769
-147.474747474747,10.1010101010101,35,-0.28840841591908
-147.474747474747,14.1414141414141,35,-0.289751089745107
-147.474747474747,18.1818181818182,35,-0.291568575965851
-147.474747474747,22.2222222222222,35,-0.293860874581311
-147.474747474747,26.2626262626263,35,-0.296627985591489
-147.474747474747,30.3030303030303,35,-0.299869908996383
-147.474747474747,34.3434343434343,35,-0.303583716250939
-147.474747474747,38.3838383838384,35,-0.308464386928409
-147.474747474747,42.4242424242424,35,-0.314527813658405
-147.474747474747,46.4646464646465,35,-0.321286916835687
-147.474747474747,50.5050505050505,35,-0.328741696460253
-147.474747474747,54.5454545454545,35,-0.336892152532105
-147.474747474747,58.5858585858586,35,-0.345738285051242
-147.474747474747,62.6262626262626,35,-0.355280094017664
-147.474747474747,66.6666666666667,35,-0.365517579431371
-147.474747474747,70.7070707070707,35,-0.376379085369327
-147.474747474747,74.7474747474748,35,-0.387354082509134
-147.474747474747,78.7878787878788,35,-0.398667791388518
-147.474747474747,82.8282828282828,35,-0.410408806290008
-147.474747474747,86.8686868686869,35,-0.422577127213602
-147.474747474747,90.9090909090909,35,-0.435172754159301
-147.474747474748,94.949494949495,35,-0.448195687127105
-147.474747474747,98.989898989899,35,-0.461645926117013
-147.474747474747,103.030303030303,35,-0.475532101986662
-147.474747474747,107.070707070707,35,-0.488112351575482
-147.474747474747,111.111111111111,35,-0.500604480937544
-147.474747474747,115.151515151515,35,-0.513241668818947
-147.474747474747,119.191919191919,35,-0.526023915219693
-147.474747474747,123.232323232323,35,-0.53895122013978
-147.474747474747,127.272727272727,35,-0.552023583579209
-147.474747474747,131.313131313131,35,-0.56524100553798
-147.474747474747,135.353535353535,35,-0.578603486016093
-147.474747474747,139.393939393939,35,-0.592111025013548
-147.474747474747,143.434343434343,35,-0.605755534594082
-147.474747474747,147.474747474747,35,-0.619812793290624
-147.474747474747,151.515151515152,35,-0.634651658396386
-147.474747474747,155.555555555556,35,-0.65014107433779
-147.474747474747,159.59595959596,35,-0.665992808600729
-147.474747474747,163.636363636364,35,-0.682123554882382
-147.474747474747,167.676767676768,35,-0.698533313182747
-147.474747474747,171.717171717172,35,-0.715222083501827
-147.474747474747,175.757575757576,35,-0.732189865839619
-147.474747474747,179.79797979798,35,-0.749712042785089
-147.474747474747,183.838383838384,35,-0.767336503266161
-147.474747474747,187.878787878788,35,-0.784335168030712
-147.474747474747,191.919191919192,35,-0.800708037078743
-147.474747474747,195.959595959596,35,-0.816325362711605
-147.474747474747,200,35,-0.831419041764431
-143.434343434343,-200,35,-0.847397821334896
-143.434343434343,-195.959595959596,35,-0.832924779409018
-143.434343434343,-191.919191919192,35,-0.81793496744747
-143.434343434343,-187.878787878788,35,-0.80242838545025
-143.434343434343,-183.838383838384,35,-0.78640503341736
-143.434343434343,-179.79797979798,35,-0.76871440291654
-143.434343434343,-175.757575757576,35,-0.747970045884315
-143.434343434343,-171.717171717172,35,-0.728971555544241
-143.434343434343,-167.676767676768,35,-0.712293024864857
-143.434343434343,-163.636363636364,35,-0.696086670874071
-143.434343434343,-159.59595959596,35,-0.680200881296229
-143.434343434343,-155.555555555556,35,-0.664635656131332
-143.434343434343,-151.515151515152,35,-0.649390995379381
-143.434343434343,-147.474747474747,35,-0.634466899040374
-143.434343434343,-143.434343434343,35,-0.619863367114313
-143.434343434343,-139.393939393939,35,-0.605580399601196
-143.434343434343,-135.353535353535,35,-0.591365578103145
-143.434343434343,-131.313131313131,35,-0.577629077595014
-143.434343434343,-127.272727272727,35,-0.564288419779723
-143.434343434343,-123.232323232323,35,-0.551126861896649
-143.434343434343,-119.191919191919,35,-0.538144403945793
-143.434343434343,-115.151515151515,35,-0.525341045927155
-143.434343434343,-111.111111111111,35,-0.512716787840734
-143.434343434343,-107.070707070707,35,-0.50027162968653
-143.434343434343,-103.030303030303,35,-0.487905889440568
-143.434343434343,-98.989898989899,35,-0.47417476010603
-143.434343434343,-94.949494949495,35,-0.460239707851205
-143.434343434343,-90.9090909090909,35,-0.446793788762378
-143.434343434343,-86.8686868686869,35,-0.433837002839551
-143.434343434343,-82.8282828282828,35,-0.421369350082723
-143.434343434343,-78.7878787878788,35,-0.409390830491893
-143.434343434343,-74.7474747474747,35,-0.397901444067062
-143.434343434343,-70.7070707070707,35,-0.386901190808231
-143.434343434343,-66.6666666666667,35,-0.375936375640287
-143.434343434343,-62.6262626262626,35,-0.365026197214475
-143.434343434343,-58.5858585858586,35,-0.354825292816525
-143.434343434343,-54.5454545454546,35,-0.345349145001845
-143.434343434343,-50.5050505050505,35,-0.336597753770434
-143.434343434343,-46.4646464646465,35,-0.328571119122293
-143.434343434343,-42.4242424242424,35,-0.321269241057421
-143.434343434343,-38.3838383838384,35,-0.314692119575819
